date,price,ma_small,ma_medium,ma_large,ma_slope,state_signal,order_signal,current_cash,cfd_units,portfolio_value,last_trade_investment,m_trade_profit ,stop_loss
15/10/2003 13:00,1049.9,0,0,0,0,0,0,1000,0,1000,0,0,0
15/10/2003 17:00,1044.7,0,0,0,0,0,0,1000,0,1000,0,0,0
15/10/2003 21:00,1044.2,0,0,0,0,0,0,1000,0,1000,0,0,0
16/10/2003 01:00,1045.4,0,0,0,0,0,0,1000,0,1000,0,0,0
16/10/2003 05:00,1047.2,0,0,0,0,0,0,1000,0,1000,0,0,0
16/10/2003 09:00,1043.9,0,0,0,0,0,0,1000,0,1000,0,0,0
16/10/2003 13:00,1052.7,0,0,0,0,0,0,1000,0,1000,0,0,0
16/10/2003 17:00,1049.2,0,0,0,0,0,0,1000,0,1000,0,0,0
16/10/2003 21:00,1049.2,0,0,0,0,0,0,1000,0,1000,0,0,0
17/10/2003 01:00,1049.7,0,0,0,0,0,0,1000,0,1000,0,0,0
17/10/2003 05:00,1048.2,0,0,0,0,0,0,1000,0,1000,0,0,0
17/10/2003 09:00,1050.2,0,0,0,0,0,0,1000,0,1000,0,0,0
17/10/2003 13:00,1042.9,0,0,0,0,0,0,1000,0,1000,0,0,0
17/10/2003 17:00,1039.1,0,0,0,0,0,0,1000,0,1000,0,0,0
19/10/2003 21:00,1038.6,0,0,0,0,0,0,1000,0,1000,0,0,0
20/10/2003 01:00,1040.1,0,0,0,0,0,0,1000,0,1000,0,0,0
20/10/2003 05:00,1040.8,0,0,0,0,0,0,1000,0,1000,0,0,0
20/10/2003 09:00,1041.1,0,0,0,0,0,0,1000,0,1000,0,0,0
20/10/2003 13:00,1040.8,0,0,0,0,0,0,1000,0,1000,0,0,0
20/10/2003 17:00,1049.6,0,0,0,0,0,0,1000,0,1000,0,0,0
20/10/2003 21:00,1048.8,0,0,0,0,0,0,1000,0,1000,0,0,0
21/10/2003 01:00,1048.3,0,0,0,0,0,0,1000,0,1000,0,0,0
21/10/2003 05:00,1048.3,0,0,0,0,0,0,1000,0,1000,0,0,0
21/10/2003 09:00,1045.3,0,0,0,0,0,0,1000,0,1000,0,0,0
21/10/2003 13:00,1047.8,0,0,0,0,0,0,1000,0,1000,0,0,0
21/10/2003 17:00,1045.3,0,0,0,0,0,0,1000,0,1000,0,0,0
21/10/2003 21:00,1042.8,0,0,0,0,0,0,1000,0,1000,0,0,0
22/10/2003 01:00,1042.5,0,0,0,0,0,0,1000,0,1000,0,0,0
22/10/2003 05:00,1042.5,0,0,0,0,0,0,1000,0,1000,0,0,0
22/10/2003 09:00,1038.5,0,0,0,0,0,0,1000,0,1000,0,0,0
22/10/2003 13:00,1032,0,0,0,0,0,0,1000,0,1000,0,0,0
22/10/2003 17:00,1031,0,0,0,0,0,0,1000,0,1000,0,0,0
22/10/2003 21:00,1028,0,0,0,0,0,0,1000,0,1000,0,0,0
23/10/2003 01:00,1025.5,0,0,0,0,0,0,1000,0,1000,0,0,0
23/10/2003 05:00,1024.5,0,0,0,0,0,0,1000,0,1000,0,0,0
23/10/2003 09:00,1024.7,0,0,0,0,0,0,1000,0,1000,0,0,0
23/10/2003 13:00,1031,0,0,0,0,0,0,1000,0,1000,0,0,0
23/10/2003 17:00,1026.7,0,0,0,0,0,0,1000,0,1000,0,0,0
23/10/2003 21:00,1024,0,0,0,0,0,0,1000,0,1000,0,0,0
24/10/2003 01:00,1023,0,0,0,0,0,0,1000,0,1000,0,0,0
24/10/2003 05:00,1027,0,0,0,0,0,0,1000,0,1000,0,0,0
24/10/2003 09:00,1025,0,0,0,0,0,0,1000,0,1000,0,0,0
24/10/2003 13:00,1019,0,0,0,0,0,0,1000,0,1000,0,0,0
24/10/2003 17:00,1031,0,0,0,0,0,0,1000,0,1000,0,0,0
26/10/2003 22:00,1030.2,0,0,0,0,0,0,1000,0,1000,0,0,0
27/10/2003 02:00,1029.9,0,0,0,0,0,0,1000,0,1000,0,0,0
27/10/2003 06:00,1030.9,0,0,0,0,0,0,1000,0,1000,0,0,0
27/10/2003 10:00,1034.4,0,0,0,0,0,0,1000,0,1000,0,0,0
27/10/2003 14:00,1032.2,0,0,0,0,0,0,1000,0,1000,0,0,0
27/10/2003 18:00,1031.9,0,0,0,0,0,0,1000,0,1000,0,0,0
27/10/2003 22:00,1032.4,0,0,0,0,0,0,1000,0,1000,0,0,0
28/10/2003 02:00,1033.6,0,0,0,0,0,0,1000,0,1000,0,0,0
28/10/2003 06:00,1034.4,0,0,0,0,0,0,1000,0,1000,0,0,0
28/10/2003 10:00,1035.9,0,0,0,0,0,0,1000,0,1000,0,0,0
28/10/2003 14:00,1036.4,0,0,0,0,0,0,1000,0,1000,0,0,0
28/10/2003 18:00,1044.4,0,0,0,0,0,0,1000,0,1000,0,0,0
28/10/2003 22:00,1043.9,0,0,0,0,0,0,1000,0,1000,0,0,0
29/10/2003 02:00,1044.4,0,0,0,0,0,0,1000,0,1000,0,0,0
29/10/2003 06:00,1042.4,0,0,0,0,0,0,1000,0,1000,0,0,0
29/10/2003 10:00,1042.9,0,0,0,0,0,0,1000,0,1000,0,0,0
29/10/2003 14:00,1046.1,0,0,0,0,0,0,1000,0,1000,0,0,0
29/10/2003 18:00,1045.4,0,0,0,0,0,0,1000,0,1000,0,0,0
29/10/2003 22:00,1047.9,0,0,0,0,0,0,1000,0,1000,0,0,0
30/10/2003 02:00,1047.6,0,0,0,0,0,0,1000,0,1000,0,0,0
30/10/2003 06:00,1045.9,0,0,0,0,0,0,1000,0,1000,0,0,0
30/10/2003 10:00,1053.9,0,0,0,0,0,0,1000,0,1000,0,0,0
30/10/2003 14:00,1051.4,0,0,0,0,0,0,1000,0,1000,0,0,0
30/10/2003 18:00,1049.6,0,0,0,0,0,0,1000,0,1000,0,0,0
30/10/2003 22:00,1048.8,0,0,0,0,0,0,1000,0,1000,0,0,0
31/10/2003 02:00,1048.6,0,0,0,0,0,0,1000,0,1000,0,0,0
31/10/2003 06:00,1048.1,0,0,0,0,0,0,1000,0,1000,0,0,0
31/10/2003 10:00,1050.1,0,0,0,0,0,0,1000,0,1000,0,0,0
31/10/2003 14:00,1050.6,0,0,0,0,0,0,1000,0,1000,0,0,0
31/10/2003 18:00,1048.8,0,0,0,0,0,0,1000,0,1000,0,0,0
02/11/2003 22:00,1048,0,0,0,0,0,0,1000,0,1000,0,0,0
03/11/2003 02:00,1049.5,0,0,0,0,0,0,1000,0,1000,0,0,0
03/11/2003 06:00,1052.3,0,0,0,0,0,0,1000,0,1000,0,0,0
03/11/2003 10:00,1053.3,0,0,0,0,0,0,1000,0,1000,0,0,0
03/11/2003 14:00,1060,0,0,0,0,0,0,1000,0,1000,0,0,0
03/11/2003 18:00,1055.5,0,0,0,0,0,0,1000,0,1000,0,0,0
03/11/2003 22:00,1055.8,0,0,0,0,0,0,1000,0,1000,0,0,0
04/11/2003 02:00,1054.8,0,0,0,0,0,0,1000,0,1000,0,0,0
04/11/2003 06:00,1056.5,0,0,0,0,0,0,1000,0,1000,0,0,0
04/11/2003 10:00,1055.8,0,0,0,0,0,0,1000,0,1000,0,0,0
04/11/2003 14:00,1053,0,0,0,0,0,0,1000,0,1000,0,0,0
04/11/2003 18:00,1053,0,0,0,0,0,0,1000,0,1000,0,0,0
04/11/2003 22:00,1051.7,0,0,0,0,0,0,1000,0,1000,0,0,0
05/11/2003 02:00,1052.2,0,0,0,0,0,0,1000,0,1000,0,0,0
05/11/2003 06:00,1050.7,0,0,0,0,0,0,1000,0,1000,0,0,0
05/11/2003 10:00,1051,0,0,0,0,0,0,1000,0,1000,0,0,0
05/11/2003 14:00,1047.5,0,0,0,0,0,0,1000,0,1000,0,0,0
05/11/2003 18:00,1053.7,0,0,0,0,0,0,1000,0,1000,0,0,0
05/11/2003 22:00,1054.7,0,0,0,0,0,0,1000,0,1000,0,0,0
06/11/2003 02:00,1052.7,0,0,0,0,0,0,1000,0,1000,0,0,0
06/11/2003 06:00,1049.7,0,0,0,0,0,0,1000,0,1000,0,0,0
06/11/2003 10:00,1052.2,0,0,0,0,0,0,1000,0,1000,0,0,0
06/11/2003 14:00,1051.7,0,0,0,0,0,0,1000,0,1000,0,0,0
06/11/2003 18:00,1059.2,0,0,0,0,0,0,1000,0,1000,0,0,0
06/11/2003 22:00,1059.2,0,0,0,0,0,0,1000,0,1000,0,0,0
07/11/2003 02:00,1060.5,0,0,0,0,0,0,1000,0,1000,0,0,0
07/11/2003 06:00,1060.5,0,0,0,0,0,0,1000,0,1000,0,0,0
07/11/2003 10:00,1062.9,0,0,0,0,0,0,1000,0,1000,0,0,0
07/11/2003 14:00,1056.9,0,0,0,0,0,0,1000,0,1000,0,0,0
07/11/2003 18:00,1051.7,0,0,0,0,0,0,1000,0,1000,0,0,0
09/11/2003 22:00,1050.9,0,0,0,0,0,0,1000,0,1000,0,0,0
10/11/2003 02:00,1049.9,0,0,0,0,0,0,1000,0,1000,0,0,0
10/11/2003 06:00,1054.4,0,0,0,0,0,0,1000,0,1000,0,0,0
10/11/2003 10:00,1052.1,0,0,0,0,0,0,1000,0,1000,0,0,0
10/11/2003 14:00,1048.9,0,0,0,0,0,0,1000,0,1000,0,0,0
10/11/2003 18:00,1047.1,0,0,0,0,0,0,1000,0,1000,0,0,0
10/11/2003 22:00,1045.8,0,0,0,0,0,0,1000,0,1000,0,0,0
11/11/2003 02:00,1043.3,0,0,0,0,0,0,1000,0,1000,0,0,0
11/11/2003 06:00,1044.6,0,0,0,0,0,0,1000,0,1000,0,0,0
11/11/2003 10:00,1045.6,0,0,0,0,0,0,1000,0,1000,0,0,0
11/11/2003 14:00,1046.6,0,0,0,0,0,0,1000,0,1000,0,0,0
11/11/2003 18:00,1046.1,0,0,0,0,0,0,1000,0,1000,0,0,0
11/11/2003 22:00,1047.6,0,0,0,0,0,0,1000,0,1000,0,0,0
12/11/2003 02:00,1046.3,0,0,0,0,0,0,1000,0,1000,0,0,0
12/11/2003 06:00,1046.6,0,0,0,0,0,0,1000,0,1000,0,0,0
12/11/2003 10:00,1047.6,0,0,0,0,0,0,1000,0,1000,0,0,0
12/11/2003 14:00,1052.8,0,0,0,0,0,0,1000,0,1000,0,0,0
12/11/2003 18:00,1059.6,0,0,0,0,0,0,1000,0,1000,0,0,0
12/11/2003 22:00,1058.3,0,0,0,0,0,0,1000,0,1000,0,0,0
13/11/2003 02:00,1058.6,0,0,0,0,0,0,1000,0,1000,0,0,0
13/11/2003 06:00,1059.6,0,0,0,0,0,0,1000,0,1000,0,0,0
13/11/2003 10:00,1055.3,0,0,0,0,0,0,1000,0,1000,0,0,0
13/11/2003 14:00,1057.3,0,0,0,0,0,0,1000,0,1000,0,0,0
13/11/2003 18:00,1058.3,0,0,0,0,0,0,1000,0,1000,0,0,0
13/11/2003 22:00,1057.8,0,0,0,0,0,0,1000,0,1000,0,0,0
14/11/2003 02:00,1057.8,0,0,0,0,0,0,1000,0,1000,0,0,0
14/11/2003 06:00,1059.5,0,0,0,0,0,0,1000,0,1000,0,0,0
14/11/2003 10:00,1058.5,0,0,0,0,0,0,1000,0,1000,0,0,0
14/11/2003 14:00,1058.5,0,0,0,0,0,0,1000,0,1000,0,0,0
14/11/2003 18:00,1049.5,0,0,0,0,0,0,1000,0,1000,0,0,0
16/11/2003 22:00,1044.7,0,0,0,0,0,0,1000,0,1000,0,0,0
17/11/2003 02:00,1045.2,0,0,0,0,0,0,1000,0,1000,0,0,0
17/11/2003 06:00,1043.2,0,0,0,0,0,0,1000,0,1000,0,0,0
17/11/2003 10:00,1043.2,0,0,0,0,0,0,1000,0,1000,0,0,0
17/11/2003 14:00,1039.5,0,0,0,0,0,0,1000,0,1000,0,0,0
17/11/2003 18:00,1044.7,0,0,0,0,0,0,1000,0,1000,0,0,0
17/11/2003 22:00,1044,0,0,0,0,0,0,1000,0,1000,0,0,0
18/11/2003 02:00,1045.2,0,0,0,0,0,0,1000,0,1000,0,0,0
18/11/2003 06:00,1044.2,0,0,0,0,0,0,1000,0,1000,0,0,0
18/11/2003 10:00,1046.4,0,0,0,0,0,0,1000,0,1000,0,0,0
18/11/2003 14:00,1043.7,0,0,0,0,0,0,1000,0,1000,0,0,0
18/11/2003 18:00,1033.4,0,0,0,0,0,0,1000,0,1000,0,0,0
18/11/2003 22:00,1031.7,0,0,0,0,0,0,1000,0,1000,0,0,0
19/11/2003 02:00,1032.4,0,0,0,0,0,0,1000,0,1000,0,0,0
19/11/2003 06:00,1034.4,0,0,0,0,0,0,1000,0,1000,0,0,0
19/11/2003 10:00,1035.7,0,0,0,0,0,0,1000,0,1000,0,0,0
19/11/2003 14:00,1039.4,0,0,0,0,0,0,1000,0,1000,0,0,0
19/11/2003 18:00,1042.7,0,0,0,0,0,0,1000,0,1000,0,0,0
19/11/2003 22:00,1043.7,0,0,0,0,0,0,1000,0,1000,0,0,0
20/11/2003 02:00,1043.2,0,0,0,0,0,0,1000,0,1000,0,0,0
20/11/2003 06:00,1035.6,0,0,0,0,0,0,1000,0,1000,0,0,0
20/11/2003 10:00,1038.1,0,0,0,0,0,0,1000,0,1000,0,0,0
20/11/2003 14:00,1044.9,0,0,0,0,0,0,1000,0,1000,0,0,0
20/11/2003 18:00,1033.1,0,0,0,0,0,0,1000,0,1000,0,0,0
20/11/2003 22:00,1032.6,0,0,0,0,0,0,1000,0,1000,0,0,0
21/11/2003 02:00,1034.9,0,0,0,0,0,0,1000,0,1000,0,0,0
21/11/2003 06:00,1036.4,0,0,0,0,0,0,1000,0,1000,0,0,0
21/11/2003 10:00,1035.9,0,0,0,0,0,0,1000,0,1000,0,0,0
21/11/2003 14:00,1035.6,0,0,0,0,0,0,1000,0,1000,0,0,0
21/11/2003 18:00,1037.4,0,0,0,0,0,0,1000,0,1000,0,0,0
23/11/2003 22:00,1037.1,0,0,0,0,0,0,1000,0,1000,0,0,0
24/11/2003 02:00,1036.8,0,0,0,0,0,0,1000,0,1000,0,0,0
24/11/2003 06:00,1041.3,0,0,0,0,0,0,1000,0,1000,0,0,0
24/11/2003 10:00,1042,0,0,0,0,0,0,1000,0,1000,0,0,0
24/11/2003 14:00,1047.8,0,0,0,0,0,0,1000,0,1000,0,0,0
24/11/2003 18:00,1050,0,0,0,0,0,0,1000,0,1000,0,0,0
24/11/2003 22:00,1050,0,0,0,0,0,0,1000,0,1000,0,0,0
25/11/2003 02:00,1051,0,0,0,0,0,0,1000,0,1000,0,0,0
25/11/2003 06:00,1049.5,0,0,0,0,0,0,1000,0,1000,0,0,0
25/11/2003 10:00,1051.5,0,0,0,0,0,0,1000,0,1000,0,0,0
25/11/2003 14:00,1052.8,0,0,0,0,0,0,1000,0,1000,0,0,0
25/11/2003 18:00,1053.5,0,0,0,0,0,0,1000,0,1000,0,0,0
25/11/2003 22:00,1054.8,0,0,0,0,0,0,1000,0,1000,0,0,0
26/11/2003 02:00,1055,0,0,0,0,0,0,1000,0,1000,0,0,0
26/11/2003 06:00,1057,0,0,0,0,0,0,1000,0,1000,0,0,0
26/11/2003 10:00,1058,0,0,0,0,0,0,1000,0,1000,0,0,0
26/11/2003 14:00,1055.5,0,0,0,0,0,0,1000,0,1000,0,0,0
26/11/2003 18:00,1057.3,0,0,0,0,0,0,1000,0,1000,0,0,0
26/11/2003 22:00,1057.3,0,0,0,0,0,0,1000,0,1000,0,0,0
27/11/2003 02:00,1057.5,0,0,0,0,0,0,1000,0,1000,0,0,0
28/11/2003 06:00,1056.2,0,0,0,0,0,0,1000,0,1000,0,0,0
28/11/2003 10:00,1055.5,0,0,0,0,0,0,1000,0,1000,0,0,0
28/11/2003 14:00,1059.2,0,0,0,0,0,0,1000,0,1000,0,0,0
28/11/2003 18:00,1059.5,0,0,0,0,0,0,1000,0,1000,0,0,0
30/11/2003 22:00,1057.9,0,0,0,0,0,0,1000,0,1000,0,0,0
01/12/2003 02:00,1062.2,0,0,0,0,0,0,1000,0,1000,0,0,0
01/12/2003 06:00,1062.4,0,0,0,0,0,0,1000,0,1000,0,0,0
01/12/2003 10:00,1062.2,0,0,0,0,0,0,1000,0,1000,0,0,0
01/12/2003 14:00,1068.2,0,0,0,0,0,0,1000,0,1000,0,0,0
01/12/2003 18:00,1069.2,0,0,0,0,0,0,1000,0,1000,0,0,0
01/12/2003 22:00,1069.2,0,0,0,0,0,0,1000,0,1000,0,0,0
02/12/2003 02:00,1069.1,0,0,0,0,0,0,1000,0,1000,0,0,0
02/12/2003 06:00,1068.6,0,0,0,0,0,0,1000,0,1000,0,0,0
02/12/2003 10:00,1067.4,0,0,0,0,0,0,1000,0,1000,0,0,0
02/12/2003 14:00,1068.6,0,0,0,0,0,0,1000,0,1000,0,0,0
02/12/2003 18:00,1066.9,0,0,0,0,0,0,1000,0,1000,0,0,0
02/12/2003 22:00,1066.6,0,0,0,0,0,0,1000,0,1000,0,0,0
03/12/2003 02:00,1067.1,0,0,0,0,0,0,1000,0,1000,0,0,0
03/12/2003 06:00,1067.9,0,0,0,0,0,0,1000,0,1000,0,0,0
03/12/2003 10:00,1070.9,0,0,0,0,0,0,1000,0,1000,0,0,0
03/12/2003 14:00,1072.9,0,0,0,0,0,0,1000,0,1000,0,0,0
03/12/2003 18:00,1065.3,0,0,0,0,0,0,1000,0,1000,0,0,0
03/12/2003 22:00,1065.8,0,0,0,0,0,0,1000,0,1000,0,0,0
04/12/2003 02:00,1066.3,0,0,0,0,0,0,1000,0,1000,0,0,0
04/12/2003 06:00,1068.6,0,0,0,0,0,0,1000,0,1000,0,0,0
04/12/2003 10:00,1066.1,0,0,0,0,0,0,1000,0,1000,0,0,0
04/12/2003 14:00,1067.6,0,0,0,0,0,0,1000,0,1000,0,0,0
04/12/2003 18:00,1067.3,0,0,0,0,0,0,1000,0,1000,0,0,0
04/12/2003 22:00,1067.3,0,0,0,0,0,0,1000,0,1000,0,0,0
05/12/2003 02:00,1067.3,0,0,0,0,0,0,1000,0,1000,0,0,0
05/12/2003 06:00,1067.3,0,0,0,0,0,0,1000,0,1000,0,0,0
05/12/2003 10:00,1064.1,0,0,0,0,0,0,1000,0,1000,0,0,0
05/12/2003 14:00,1066.6,0,0,0,0,0,0,1000,0,1000,0,0,0
05/12/2003 18:00,1062.1,0,0,0,0,0,0,1000,0,1000,0,0,0
07/12/2003 22:00,1061.8,0,0,0,0,0,0,1000,0,1000,0,0,0
08/12/2003 02:00,1059.8,0,0,0,0,0,0,1000,0,1000,0,0,0
08/12/2003 06:00,1059.3,0,0,0,0,0,0,1000,0,1000,0,0,0
08/12/2003 10:00,1060,0,0,0,0,0,0,1000,0,1000,0,0,0
08/12/2003 14:00,1062.2,0,0,0,0,0,0,1000,0,1000,0,0,0
08/12/2003 18:00,1069.7,0,0,0,0,0,0,1000,0,1000,0,0,0
08/12/2003 22:00,1070,0,0,0,0,0,0,1000,0,1000,0,0,0
09/12/2003 02:00,1070.7,0,0,0,0,0,0,1000,0,1000,0,0,0
09/12/2003 06:00,1072,0,0,0,0,0,0,1000,0,1000,0,0,0
09/12/2003 10:00,1072.2,0,0,0,0,0,0,1000,0,1000,0,0,0
09/12/2003 14:00,1067.5,0,0,0,0,0,0,1000,0,1000,0,0,0
09/12/2003 18:00,1060.7,0,0,0,0,0,0,1000,0,1000,0,0,0
09/12/2003 22:00,1059.7,0,0,0,0,0,0,1000,0,1000,0,0,0
10/12/2003 02:00,1059.2,0,0,0,0,0,0,1000,0,1000,0,0,0
10/12/2003 06:00,1061,0,0,0,0,0,0,1000,0,1000,0,0,0
10/12/2003 10:00,1060.7,0,0,0,0,0,0,1000,0,1000,0,0,0
10/12/2003 14:00,1060.2,0,0,0,0,0,0,1000,0,1000,0,0,0
10/12/2003 18:00,1060.7,0,0,0,0,0,0,1000,0,1000,0,0,0
10/12/2003 22:00,1060.7,0,0,0,0,0,0,1000,0,1000,0,0,0
11/12/2003 02:00,1061.4,0,0,0,0,0,0,1000,0,1000,0,0,0
11/12/2003 06:00,1061.4,0,0,0,0,0,0,1000,0,1000,0,0,0
11/12/2003 10:00,1059.7,0,0,0,0,0,0,1000,0,1000,0,0,0
11/12/2003 14:00,1067.4,0,0,0,0,0,0,1000,0,1000,0,0,0
11/12/2003 18:00,1072.7,0,0,0,0,0,0,1000,0,1000,0,0,0
11/12/2003 22:00,1072.9,0,0,0,0,0,0,1000,0,1000,0,0,0
12/12/2003 02:00,1073.2,0,0,0,0,0,0,1000,0,1000,0,0,0
12/12/2003 06:00,1072.4,0,0,0,0,0,0,1000,0,1000,0,0,0
12/12/2003 10:00,1073.9,0,0,0,0,0,0,1000,0,1000,0,0,0
12/12/2003 14:00,1070.7,0,0,0,0,0,0,1000,0,1000,0,0,0
12/12/2003 18:00,1074.4,0,0,0,0,0,0,1000,0,1000,0,0,0
14/12/2003 22:00,1088.1,0,0,0,0,0,0,1000,0,1000,0,0,0
15/12/2003 02:00,1089.8,0,0,0,0,0,0,1000,0,1000,0,0,0
15/12/2003 06:00,1086.3,0,0,0,0,0,0,1000,0,1000,0,0,0
15/12/2003 10:00,1086.1,0,0,0,0,0,0,1000,0,1000,0,0,0
15/12/2003 14:00,1078.1,0,0,0,0,0,0,1000,0,1000,0,0,0
15/12/2003 18:00,1068.3,0,0,0,0,0,0,1000,0,1000,0,0,0
15/12/2003 22:00,1067.6,0,0,0,0,0,0,1000,0,1000,0,0,0
16/12/2003 02:00,1068.1,0,0,0,0,0,0,1000,0,1000,0,0,0
16/12/2003 06:00,1071.3,0,0,0,0,0,0,1000,0,1000,0,0,0
16/12/2003 10:00,1068.8,0,0,0,0,0,0,1000,0,1000,0,0,0
